ano,sigla_uf,id_municipio,familia_ocupacional_cbo,quantidade_profissionais,soma_carga_horaria_ambulatorial
2021,SP,3539806,5134,1,0
2024,SP,3550704,5134,8,0
2024,SP,3548807,5134,6,0
2022,SP,3507001,5134,5,0
2024,SP,3540200,5134,6,0
2024,SP,3502804,5134,2,0
2023,SP,3555109,5134,1,0
2022,SP,3520509,5134,7,0
2022,SP,3554102,5134,54,0
2021,SP,3509502,5134,338,0
2022,SP,3530805,5134,36,0
2024,SP,3539301,5134,28,0
2024,SP,3553302,5134,5,0
2021,SP,3540200,5134,7,0
2024,SP,3523909,5134,3,0
2023,SP,3511607,5134,1,0
2021,SP,3552403,5134,4,0
2023,SP,3513801,5134,40,0
2024,SP,3519600,5134,13,0
2021,SP,3529005,5134,25,0
2024,SP,3552205,5134,133,0
2022,SP,3526902,5134,83,0
2022,SP,3526407,5134,5,0
2021,SP,3505500,5134,112,0
2022,SP,3516200,5134,35,0
2023,SP,3503307,5134,57,0
2024,SP,3545803,5134,28,0
2023,SP,3510500,5134,16,0
2021,SP,3522604,5134,37,0
2021,SP,3542602,5134,21,0
2021,SP,3518800,5134,72,0
2022,SP,3540200,5134,5,0
2021,SP,3511102,5134,37,0
2024,SP,3509254,5134,1,0
2021,SP,3509205,5134,5,0
2022,SP,3505500,5134,54,0
2021,SP,3522406,5134,14,0
2023,SP,3529005,5134,29,0
2022,SP,3550407,5134,1,0
2023,SP,3516200,5134,47,0
2024,SP,3522208,5134,34,0
2024,SP,3530508,5134,13,0
2023,SP,3503208,5134,61,0
2024,SP,3543907,5134,67,0
2024,SP,3510609,5134,26,0
2024,SP,3535309,5134,4,0
2022,SP,3516309,5134,11,0
2024,SP,3503208,5134,62,0
2024,SP,3542602,5134,28,0
2024,SP,3524808,5134,26,0
2022,SP,3503901,5134,10,0
2023,SP,3509007,5134,10,0
2024,SP,3529005,5134,33,0
2023,SP,3542602,5134,26,0
2024,SP,3518800,5134,82,0
2023,SP,3549102,5134,25,0
2022,SP,3542602,5134,22,0
2022,SP,3516408,5134,30,0
2023,SP,3524105,5134,11,0
2023,SP,3523107,5134,1,0
2024,SP,3516309,5134,11,0
2024,SP,3533502,5134,2,0
2023,SP,3517703,5134,1,0
2023,SP,3511102,5134,44,0
2024,SP,3522109,5134,16,0
2023,SP,3549706,5134,17,0
2024,SP,3534708,5134,4,0
2021,SP,3503307,5134,55,0
2021,SP,3545803,5134,11,0
2021,SP,3534708,5134,6,0
2021,SP,3529708,5134,6,0
2023,SP,3538808,5134,5,0
2023,SP,3518701,5134,7,0
2021,SP,3524402,5134,32,0
2024,SP,3543402,5134,94,0
2024,SP,3510401,5134,11,0
2023,SP,3539301,5134,29,0
2023,SP,3545803,5134,16,0
2024,SP,3541604,5134,3,0
2024,SP,3510500,5134,27,0
2021,SP,3526704,5134,22,0
2023,SP,3553302,5134,4,0
2021,SP,3548807,5134,6,0
2023,SP,3530508,5134,13,0
2022,SP,3513504,5134,2,0
2023,SP,3510401,5134,10,0
2024,SP,3535507,5134,12,0
2024,SP,3509601,5134,4,0
2024,SP,3554003,5134,25,0
2023,SP,3550902,5134,1,0
2021,SP,3516309,5134,12,0
2021,SP,3550704,5134,7,0
2024,SP,3555109,5134,1,0
2023,SP,3546405,5134,15,0
2024,SP,3537602,5134,5,0
2021,SP,3540606,5134,3,0
2023,SP,3545407,5134,1,0
2021,SP,3515509,5134,3,0
2023,SP,3525003,5134,4,0
2023,SP,3513504,5134,2,0
2022,SP,3549706,5134,17,0
2021,SP,3555109,5134,1,0
2021,SP,3507407,5134,1,0
2023,SP,3550803,5134,2,0
2023,SP,3506003,5134,11,0
2021,SP,3554003,5134,21,0
2023,SP,3509254,5134,2,0
2024,SP,3524709,5134,12,0
2023,SP,3516309,5134,11,0
2022,SP,3539004,5134,3,0
2021,SP,3505708,5134,31,0
2022,SP,3549102,5134,26,0
2023,SP,3525300,5134,96,0
2024,SP,3536703,5134,11,0
2024,SP,3511003,5134,3,0
2024,SP,3549706,5134,18,0
2021,SP,3523206,5134,4,0
2022,SP,3525904,5134,7,0
2023,SP,3527108,5134,17,0
2023,SP,3552403,5134,9,0
2022,SP,3508603,5134,3,0
2021,SP,3522109,5134,11,0
2023,SP,3522703,5134,3,0
2021,SP,3538709,5134,9,0
2022,SP,3506003,5134,10,0
2024,SP,3520103,5134,1,0
2023,SP,3527207,5134,1,0
2021,SP,3537602,5134,1,0
2023,SP,3506508,5134,1,0
2021,SP,3537305,5134,11,0
2021,SP,3538907,5134,2,0
2023,SP,3515004,5134,6,0
2023,SP,3505609,5134,1,0
2024,SP,3536208,5134,1,0
2023,SP,3508405,5134,2,0
2021,SP,3525300,5134,97,0
2023,SP,3505203,5134,4,0
2024,SP,3551009,5134,1,0
2023,SP,3514106,5134,1,0
2022,SP,3537305,5134,5,0
2022,SP,3516705,5134,5,0
2022,SP,3552809,5134,71,0
2024,SP,3552809,5134,68,0
2022,SP,3520103,5134,1,0
2022,SP,3550308,5134,1346,0
2022,SP,3551702,5134,32,0
2022,SP,3554508,5134,7,0
2023,SP,3519600,5134,10,0
2022,SP,3502804,5134,2,0
2022,SP,3513009,5134,29,0
2021,SP,3539301,5134,32,0
2023,SP,3505302,5134,2,0
2022,SP,3515004,5134,14,0
2022,SP,3506102,5134,2,0
2022,SP,3523206,5134,4,0
2024,SP,3513801,5134,40,0
2021,SP,3539004,5134,1,0
2024,SP,3512308,5134,2,0
2021,SP,3508603,5134,3,0
2023,SP,3507407,5134,1,0
2022,SP,3539509,5134,2,0
2021,SP,3547809,5134,73,0
2022,SP,3547304,5134,1,0
2021,SP,3545209,5134,3,0
2022,SP,3505302,5134,2,0
2022,SP,3511102,5134,40,0
2021,SP,3551702,5134,30,0
2024,SP,3552403,5134,5,0
2023,SP,3538907,5134,1,0
2024,SP,3517703,5134,3,0
2021,SP,3523909,5134,1,0
2022,SP,3535309,5134,3,0
2023,SP,3540200,5134,5,0
2024,SP,3537305,5134,3,0
2022,SP,3510401,5134,12,0
2021,SP,3544251,5134,4,0
2023,SP,3551009,5134,1,0
2023,SP,3553708,5134,2,0
2021,SP,3514106,5134,2,0
2023,SP,3510807,5134,1,0
2021,SP,3501608,5134,25,0
2021,SP,3522703,5134,3,0
2021,SP,3554102,5134,49,0
2024,SP,3511607,5134,1,0
2022,SP,3555109,5134,1,0
2021,SP,3506508,5134,1,0
2022,SP,3519600,5134,11,0
2023,SP,3525904,5134,5,0
2023,SP,3512308,5134,4,0
2022,SP,3525300,5134,104,0
2024,SP,3526902,5134,62,0
2023,SP,3552809,5134,70,0
2024,SP,3518701,5134,7,0
2023,SP,3539004,5134,4,0
2021,SP,3510500,5134,13,0
2023,SP,3513603,5134,4,0
2023,SP,3551504,5134,2,0
2023,SP,3547304,5134,1,0
2022,SP,3508405,5134,2,0
2022,SP,3541406,5134,111,0
2022,SP,3504008,5134,19,0
2024,SP,3548500,5134,276,0
2021,SP,3530508,5134,11,0
2022,SP,3549904,5134,146,0
2021,SP,3546405,5134,15,0
2024,SP,3505500,5134,49,0
2024,SP,3538709,5134,75,0
2023,SP,3550704,5134,8,0
2022,SP,3529005,5134,27,0
2022,SP,3538709,5134,79,0
2022,SP,3530607,5134,136,0
2023,SP,3544251,5134,5,0
2024,SP,3549904,5134,140,0
2024,SP,3547809,5134,80,0
2024,SP,3550605,5134,18,0
2023,SP,3552205,5134,77,0
2023,SP,3543402,5134,70,0
2023,SP,3518404,5134,40,0
2023,SP,3502804,5134,2,0
2023,SP,3530607,5134,155,0
2024,SP,3505708,5134,21,0
2024,SP,3534401,5134,70,0
2023,SP,3554003,5134,25,0
2024,SP,3522505,5134,27,0
2021,SP,3548708,5134,38,0
2021,SP,3524105,5134,11,0
2023,SP,3540606,5134,5,0
2023,SP,3554102,5134,72,0
2022,SP,3548807,5134,7,0
2023,SP,3503901,5134,22,0
2023,SP,3536703,5134,12,0
2023,SP,3526704,5134,26,0
2024,SP,3516200,5134,48,0
2021,SP,3549706,5134,17,0
2024,SP,3502705,5134,2,0
2024,SP,3507605,5134,34,0
2024,SP,3527108,5134,18,0
2024,SP,3538006,5134,5,0
2023,SP,3557006,5134,8,0
2022,SP,3518404,5134,26,0
2024,SP,3526704,5134,18,0
2021,SP,3504008,5134,19,0
2023,SP,3533007,5134,3,0
2024,SP,3508603,5134,3,0
2024,SP,3554508,5134,5,0
2022,SP,3545209,5134,3,0
2023,SP,3551702,5134,35,0
2021,SP,3525003,5134,1,0
2024,SP,3557105,5134,1,0
2021,SP,3518701,5134,7,0
2022,SP,3510807,5134,1,0
2021,SP,3535309,5134,4,0
2022,SP,3534401,5134,60,0
2021,SP,3502804,5134,2,0
2021,SP,3533908,5134,7,0
2023,SP,3516705,5134,5,0
2024,SP,3527207,5134,1,0
2022,SP,3509601,5134,1,0
2021,SP,3527108,5134,14,0
2024,SP,3524105,5134,13,0
2021,SP,3541406,5134,99,0
2024,SP,3516606,5134,3,0
2022,SP,3525003,5134,6,0
2023,SP,3515509,5134,3,0
2024,SP,3533908,5134,7,0
2021,SP,3550803,5134,2,0
2024,SP,3553708,5134,2,0
2024,SP,3508702,5134,1,0
2022,SP,3522208,5134,30,0
2023,SP,3557105,5134,1,0
2021,SP,3526407,5134,5,0
2023,SP,3507506,5134,1,0
2024,SP,3510807,5134,1,0
2022,SP,3511607,5134,1,0
2024,SP,3507506,5134,1,0
2021,SP,3549102,5134,25,0
2023,SP,3520103,5134,2,0
2023,SP,3548906,5134,4,0
2023,SP,3535408,5134,1,0
2021,SP,3525904,5134,2,0
2022,SP,3539806,5134,1,0
2023,SP,3522307,5134,13,0
2024,SP,3538808,5134,5,0
2024,SP,3549805,5134,44,0
2022,SP,3554003,5134,27,0
2021,SP,3511607,5134,1,0
2021,SP,3522208,5134,30,0
2023,SP,3545209,5134,3,0
2023,SP,3535309,5134,3,0
2023,SP,3542206,5134,1,0
2022,SP,3515509,5134,3,0
2023,SP,3547809,5134,68,0
2024,SP,3513009,5134,24,0
2021,SP,3539509,5134,5,0
2024,SP,3522307,5134,17,0
2022,SP,3551009,5134,1,0
2022,SP,3513801,5134,40,0
2021,SP,3550308,5134,1336,0
2021,SP,3536208,5134,2,0
2023,SP,3550308,5134,1338,0
2022,SP,3548708,5134,61,0
2022,SP,3524105,5134,10,0
2021,SP,3510609,5134,20,0
2022,SP,3548500,5134,258,0
2022,SP,3530508,5134,13,0
2023,SP,3502705,5134,2,0
2023,SP,3543907,5134,69,0
2021,SP,3513504,5134,2,0
2024,SP,3510203,5134,7,0
2022,SP,3552205,5134,67,0
2021,SP,3513108,5134,2,0
2023,SP,3529401,5134,10,0
2022,SP,3523909,5134,2,0
2022,SP,3527108,5134,18,0
2024,SP,3525904,5134,21,0
2024,SP,3501608,5134,17,0
2022,SP,3542206,5134,1,0
2023,SP,3507001,5134,6,0
2022,SP,3535507,5134,6,0
2022,SP,3545803,5134,17,0
2023,SP,3541505,5134,7,0
2021,SP,3543402,5134,32,0
2024,SP,3513108,5134,4,0
2023,SP,3537602,5134,4,0
2021,SP,3520103,5134,2,0
2021,SP,3553708,5134,2,0
2024,SP,3507001,5134,5,0
2024,SP,3520509,5134,7,0
2022,SP,3544251,5134,4,0
2024,SP,3505203,5134,3,0
2024,SP,3544004,5134,1,0
2024,SP,3514106,5134,1,0
2021,SP,3547304,5134,1,0
2022,SP,3531902,5142,18,0
2022,SP,3525300,5142,131,0
2022,SP,3523206,5142,12,0
2021,SP,3526902,5142,42,0
2021,SP,3524808,5142,42,0
2021,SP,3525300,5142,134,0
2022,SP,3505500,5142,218,0
2022,SP,3533908,5142,1,0
2021,SP,3501608,5142,64,0
2022,SP,3529005,5142,87,0
2021,SP,3540200,5142,23,0
2021,SP,3540903,5142,8,0
2021,SP,3502507,5142,20,0
2021,SP,3515657,5142,2,0
2023,SP,3530805,5142,13,0
2022,SP,3507506,5142,53,0
2022,SP,3522406,5142,16,0
2023,SP,3501608,5142,51,0
2023,SP,3543907,5142,123,0
2023,SP,3529906,5142,5,0
2021,SP,3516200,5142,4,0
2021,SP,3533601,5142,4,0
2021,SP,3547809,5142,67,0
2021,SP,3552502,5142,1,0
2021,SP,3506508,5142,83,0
2021,SP,3531209,5142,1,0
2024,SP,3552551,5142,3,0
2023,SP,3543808,5142,7,0
2022,SP,3516408,5142,29,0
2023,SP,3531308,5142,27,0
2022,SP,3537602,5142,33,0
2024,SP,3545308,5142,21,0
2022,SP,3554102,5142,187,0
2023,SP,3522307,5142,29,0
2022,SP,3504800,5142,5,0
2021,SP,3512100,5142,12,0
2022,SP,3547809,5142,62,0
2023,SP,3538006,5142,27,0
2024,SP,3515707,5142,75,0
2024,SP,3554102,5142,169,0
2024,SP,3531308,5142,40,0
2023,SP,3503307,5142,8,0
2023,SP,3509502,5142,75,0
2024,SP,3540200,5142,26,0
2022,SP,3521507,5142,5,0
2022,SP,3520442,5142,3,0
2024,SP,3522604,5142,21,0
2024,SP,3537602,5142,19,0
2023,SP,3541406,5142,59,0
2021,SP,3522307,5142,31,0
2022,SP,3514403,5142,14,0
2024,SP,3541604,5142,21,0
2024,SP,3515806,5142,3,0
2024,SP,3549250,5142,2,0
2023,SP,3547304,5142,2,0
2022,SP,3509205,5142,7,0
2024,SP,3501202,5142,4,0
2024,SP,3529906,5142,8,0
2023,SP,3519709,5142,24,0
2022,SP,3501806,5142,4,0
2022,SP,3531308,5142,29,0
2021,SP,3552304,5142,2,0
2021,SP,3551702,5142,9,0
2022,SP,3527108,5142,9,0
2021,SP,3534757,5142,8,0
2024,SP,3507506,5142,81,0
2021,SP,3513009,5142,16,0
2022,SP,3541604,5142,19,0
2021,SP,3541307,5142,19,0
2021,SP,3511300,5142,1,0
2021,SP,3538006,5142,16,0
2021,SP,3529708,5142,5,0
2021,SP,3510609,5142,8,0
2022,SP,3524402,5142,9,0
2022,SP,3534708,5142,19,0
2021,SP,3528601,5142,8,0
2021,SP,3549102,5142,46,0
2023,SP,3531902,5142,7,0
2023,SP,3543006,5142,5,0
2021,SP,3524402,5142,3,0
2021,SP,3522604,5142,16,0
2022,SP,3551702,5142,14,0
2022,SP,3525904,5142,5,0
2023,SP,3545803,5142,36,0
2023,SP,3520400,5142,1,0
2024,SP,3536703,5142,2,0
2021,SP,3529104,5142,6,0
2022,SP,3541307,5142,19,0
2024,SP,3509957,5142,1,0
2024,SP,3510807,5142,4,0
2021,SP,3526100,5142,13,0
2024,SP,3504503,5142,29,0
2024,SP,3525904,5142,56,0
2021,SP,3529401,5142,30,0
2023,SP,3505708,5142,15,0
2023,SP,3516705,5142,8,0
2023,SP,3519808,5142,10,0
2021,SP,3555000,5142,1,0
2022,SP,3519600,5142,12,0
2021,SP,3512704,5142,5,0
2023,SP,3529005,5142,111,0
2022,SP,3536802,5142,5,0
2024,SP,3556206,5142,2,0
2021,SP,3542404,5142,13,0
2024,SP,3557006,5142,8,0
2023,SP,3504800,5142,7,0
2022,SP,3513207,5142,6,0
2023,SP,3551504,5142,26,0
2024,SP,3556602,5142,10,0
2022,SP,3515657,5142,2,0
2024,SP,3523206,5142,19,0
2022,SP,3545308,5142,17,0
2022,SP,3513702,5142,9,0
2024,SP,3519600,5142,18,0
2023,SP,3527207,5142,3,0
2024,SP,3554508,5142,21,0
2023,SP,3547601,5142,23,0
2024,SP,3555802,5142,2,0
2023,SP,3527108,5142,10,0
2024,SP,3551900,5142,12,0
2022,SP,3553856,5142,3,0
2021,SP,3510500,5142,44,0
2024,SP,3536208,5142,127,0
2023,SP,3541307,5142,22,0
2023,SP,3555109,5142,3,0
2022,SP,3502200,5142,4,0
2021,SP,3549805,5142,8,0
2022,SP,3555406,5142,34,0
2024,SP,3549904,5142,4,0
2021,SP,3548500,5142,4,0
2021,SP,3549706,5142,2,0
2023,SP,3536570,5142,1,0
2023,SP,3501152,5142,3,0
2022,SP,3518503,5142,1,0
2024,SP,3513108,5142,7,0
2024,SP,3549805,5142,12,0
2022,SP,3541208,5142,1,0
2024,SP,3509007,5142,3,0
2024,SP,3515509,5142,16,0
2023,SP,3504008,5142,1,0
2023,SP,3529104,5142,8,0
2023,SP,3556206,5142,2,0
2024,SP,3512001,5142,5,0
2024,SP,3550209,5142,6,0
2024,SP,3543303,5142,7,0
2023,SP,3529401,5142,10,0
2024,SP,3528601,5142,11,0
2023,SP,3532843,5142,1,0
2022,SP,3518008,5142,3,0
2021,SP,3511508,5142,11,0
2022,SP,3556206,5142,1,0
2023,SP,3551900,5142,10,0
2024,SP,3533908,5142,4,0
2023,SP,3546256,5142,4,0
2022,SP,3518859,5142,6,0
2022,SP,3538006,5142,21,0
2022,SP,3528601,5142,7,0
2024,SP,3524204,5142,2,0
2023,SP,3540200,5142,23,0
2023,SP,3542404,5142,9,0
2023,SP,3556602,5142,11,0
2022,SP,3524600,5142,2,0
2024,SP,3529807,5142,2,0
2022,SP,3540408,5142,4,0
2024,SP,3543808,5142,7,0
2023,SP,3524808,5142,51,0
2022,SP,3516705,5142,11,0
2023,SP,3509601,5142,1,0
2023,SP,3515004,5142,5,0
2023,SP,3536802,5142,5,0
2021,SP,3509957,5142,1,0
2021,SP,3507209,5142,1,0
2021,SP,3504800,5142,5,0
2024,SP,3547601,5142,7,0
2023,SP,3502200,5142,6,0
2021,SP,3522208,5142,3,0
2021,SP,3516408,5142,20,0
2021,SP,3530201,5142,20,0
2023,SP,3507605,5142,71,0
2022,SP,3532843,5142,1,0
2021,SP,3537008,5142,8,0
2022,SP,3536570,5142,1,0
2023,SP,3515509,5142,17,0
2023,SP,3518404,5142,4,0
2024,SP,3508504,5142,3,0
2021,SP,3525409,5142,1,0
2023,SP,3503950,5142,6,0
2022,SP,3536109,5142,6,0
2023,SP,3556107,5142,5,0
2023,SP,3511508,5142,8,0
2024,SP,3546405,5142,7,0
2024,SP,3527207,5142,3,0
2023,SP,3521309,5142,8,0
2024,SP,3505609,5142,7,0
2024,SP,3525854,5142,3,0
2022,SP,3528809,5142,1,0
2021,SP,3515707,5142,1,0
2021,SP,3508207,5142,1,0
2022,SP,3535309,5142,12,0
2024,SP,3516705,5142,12,0
2022,SP,3531704,5142,4,0
2024,SP,3533601,5142,2,0
2024,SP,3506904,5142,5,0
2024,SP,3520103,5142,2,0
2024,SP,3542701,5142,4,0
2023,SP,3516309,5142,3,0
2024,SP,3527306,5142,4,0
2024,SP,3522802,5142,5,0
2024,SP,3535309,5142,6,0
2023,SP,3546900,5142,1,0
2023,SP,3554102,5142,190,0
2023,SP,3537602,5142,28,0
2021,SP,3540408,5142,4,0
2023,SP,3556354,5142,3,0
2022,SP,3549805,5142,11,0
2022,SP,3509106,5142,2,0
2024,SP,3534203,5142,7,0
2023,SP,3508405,5142,1,0
2022,SP,3508405,5142,1,0
2023,SP,3546108,5142,3,0
2022,SP,3504602,5142,3,0
2023,SP,3540903,5142,10,0
2021,SP,3516606,5142,2,0
2023,SP,3553104,5142,2,0
2021,SP,3542107,5142,1,0
2023,SP,3516200,5142,5,0
2023,SP,3555604,5142,2,0
2022,SP,3503950,5142,5,0
2024,SP,3502507,5142,23,0
2022,SP,3502507,5142,19,0
2023,SP,3548054,5142,4,0
2023,SP,3518206,5142,4,0
2021,SP,3503307,5142,8,0
2024,SP,3536570,5142,5,0
2023,SP,3543709,5142,1,0
2024,SP,3549706,5142,2,0
2021,SP,3550308,5142,806,0
2022,SP,3522802,5142,5,0
2023,SP,3549250,5142,5,0
2023,SP,3506300,5142,4,0
2022,SP,3502903,5142,6,0
2021,SP,3533106,5142,1,0
2023,SP,3507209,5142,1,0
2023,SP,3516606,5142,1,0
2023,SP,3549904,5142,3,0
2022,SP,3529401,5142,35,0
2024,SP,3503208,5142,97,0
2021,SP,3557303,5142,8,0
2023,SP,3509205,5142,8,0
2024,SP,3534757,5142,4,0
2021,SP,3513801,5142,61,0
2022,SP,3542602,5142,81,0
2023,SP,3532900,5142,1,0
2022,SP,3556602,5142,6,0
2024,SP,3518107,5142,2,0
2021,SP,3547304,5142,1,0
2022,SP,3555109,5142,3,0
2022,SP,3501152,5142,3,0
2023,SP,3544202,5142,3,0
2021,SP,3542701,5142,6,0
2022,SP,3508504,5142,3,0
2023,SP,3504503,5142,29,0
2021,SP,3509908,5142,1,0
2023,SP,3544905,5142,6,0
2021,SP,3556354,5142,3,0
2022,SP,3544202,5142,3,0
2024,SP,3553302,5142,1,0
2023,SP,3555000,5142,2,0
2023,SP,3520103,5142,2,0
2024,SP,3533502,5142,1,0
2022,SP,3529807,5142,2,0
2022,SP,3512407,5142,2,0
2023,SP,3527306,5142,4,0
2024,SP,3523107,5142,1,0
2021,SP,3508108,5142,1,0
2024,SP,3540903,5142,12,0
2022,SP,3540754,5142,3,0
2023,SP,3529708,5142,4,0
2021,SP,3514007,5142,4,0
2022,SP,3506508,5142,86,0
2024,SP,3541406,5142,82,0
2021,SP,3553302,5142,1,0
2023,SP,3519907,5142,11,0
2022,SP,3532157,5142,4,0
2021,SP,3546900,5142,1,0
2024,SP,3515657,5142,2,0
2021,SP,3501806,5142,4,0
2021,SP,3555802,5142,2,0
2024,SP,3543600,5142,3,0
2021,SP,3540754,5142,2,0
2023,SP,3505609,5142,7,0
2022,SP,3553609,5142,1,0
2023,SP,3555802,5142,2,0
2023,SP,3514007,5142,3,0
2021,SP,3519600,5142,14,0
2024,SP,3530508,5142,36,0
2023,SP,3502903,5142,5,0
2021,SP,3518503,5142,1,0
2021,SP,3512407,5142,2,0
2021,SP,3547205,5142,2,0
2024,SP,3550704,5142,5,0
2022,SP,3548807,5142,5,0
2022,SP,3512704,5142,2,0
2024,SP,3515129,5142,2,0
2021,SP,3519808,5142,8,0
2021,SP,3544905,5142,8,0
2021,SP,3513207,5142,7,0
2021,SP,3520707,5142,1,0
2024,SP,3503802,5142,5,0
2023,SP,3543402,5142,21,0
2023,SP,3512407,5142,2,0
2023,SP,3509106,5142,2,0
2021,SP,3548708,5142,6,0
2022,SP,3552205,5142,24,0
2023,SP,3547809,5142,90,0
2021,SP,3514403,5142,16,0
2024,SP,3546256,5142,5,0
2023,SP,3523701,5142,4,0
2023,SP,3543303,5142,6,0
2024,SP,3513306,5142,4,0
2022,SP,3557006,5142,7,0
2021,SP,3515129,5142,2,0
2022,SP,3544004,5142,6,0
2023,SP,3503000,5142,3,0
2024,SP,3549102,5142,41,0
2024,SP,3557303,5142,6,0
2024,SP,3520707,5142,1,0
2024,SP,3501806,5142,4,0
2022,SP,3522208,5142,2,0
2023,SP,3555406,5142,38,0
2024,SP,3538006,5142,49,0
2024,SP,3527108,5142,9,0
2022,SP,3519808,5142,9,0
2023,SP,3528601,5142,8,0
2022,SP,3548005,5142,12,0
2024,SP,3540002,5142,1,0
2021,SP,3536570,5142,1,0
2023,SP,3536505,5142,1,0
2022,SP,3511300,5142,1,0
2023,SP,3518107,5142,1,0
2023,SP,3501806,5142,4,0
2022,SP,3530201,5142,28,0
2022,SP,3534757,5142,6,0
2023,SP,3526902,5142,38,0
2021,SP,3512001,5142,3,0
2024,SP,3510609,5142,5,0
2023,SP,3510609,5142,6,0
2023,SP,3549706,5142,2,0
2024,SP,3518206,5142,5,0
2023,SP,3520707,5142,1,0
2023,SP,3556701,5142,2,0
2023,SP,3540408,5142,3,0
2022,SP,3555000,5142,1,0
2023,SP,3540853,5142,1,0
2024,SP,3542206,5142,3,0
2023,SP,3534203,5142,7,0
2024,SP,3551009,5142,1,0
2024,SP,3531001,5142,1,0
2022,SP,3521309,5142,10,0
2024,SP,3547403,5142,2,0
2023,SP,3517406,5142,9,0
2021,SP,3524105,5142,1,0
2023,SP,3513306,5142,3,0
2023,SP,3522109,5142,1,0
2022,SP,3521606,5142,1,0
2022,SP,3526902,5142,43,0
2021,SP,3520103,5142,2,0
2021,SP,3529005,5142,92,0
2021,SP,3536505,5142,3,0
2024,SP,3541653,5142,4,0
2024,SP,3542602,5142,98,0
2024,SP,3534708,5142,37,0
2023,SP,3524402,5142,8,0
2023,SP,3552502,5142,6,0
2022,SP,3553104,5142,3,0
2023,SP,3552551,5142,3,0
2023,SP,3500550,5142,3,0
2022,SP,3550704,5142,1,0
2022,SP,3506805,5142,1,0
2022,SP,3536307,5142,1,0
2022,SP,3549250,5142,2,0
2022,SP,3501608,5142,54,0
2023,SP,3534708,5142,24,0
2021,SP,3542206,5142,5,0
2024,SP,3513801,5142,36,0
2023,SP,3548906,5142,6,0
2021,SP,3531308,5142,25,0
2024,SP,3530201,5142,26,0
2023,SP,3530607,5142,17,0
2021,SP,3551504,5142,23,0
2022,SP,3527207,5142,5,0
2021,SP,3535408,5142,1,0
2023,SP,3553302,5142,1,0
2024,SP,3506805,5142,1,0
2024,SP,3556701,5142,2,0
2023,SP,3528809,5142,1,0
2022,SP,3510807,5142,3,0
2024,SP,3541208,5142,1,0
2022,SP,3550308,5142,738,0
2024,SP,3511508,5142,8,0
2023,SP,3500600,5142,2,0
2023,SP,3543600,5142,4,0
2024,SP,3536406,5142,3,0
2022,SP,3526209,5142,1,0
2022,SP,3534401,5142,125,0
2023,SP,3518800,5142,81,0
2024,SP,3513405,5142,22,0
2022,SP,3508108,5142,1,0
2024,SP,3514007,5142,3,0
2021,SP,3554003,5142,61,0
2021,SP,3501707,5142,9,0
2023,SP,3550308,5142,808,0
2024,SP,3518404,5142,2,0
2022,SP,3519709,5142,25,0
2023,SP,3522604,5142,20,0
2023,SP,3502754,5142,13,0
2024,SP,3508702,5142,2,0
2024,SP,3522505,5142,2,0
2023,SP,3506805,5142,1,0
2024,SP,3521507,5142,1,0
2024,SP,3540408,5142,1,0
2022,SP,3533106,5142,2,0
2024,SP,3543907,5142,126,0
2023,SP,3509007,5142,8,0
2023,SP,3528502,5142,1,0
2024,SP,3540853,5142,1,0
2022,SP,3546900,5142,1,0
2021,SP,3521309,5142,8,0
2024,SP,3524808,5142,51,0
2024,SP,3531704,5142,4,0
2023,SP,3550704,5142,1,0
2024,SP,3532157,5142,4,0
2024,SP,3501608,5142,8,0
2024,SP,3507209,5142,1,0
2021,SP,3556206,5142,1,0
2021,SP,3509007,5142,9,0
2022,SP,3543600,5142,4,0
2021,SP,3540002,5142,1,0
2023,SP,3548005,5142,10,0
2022,SP,3552551,5142,3,0
2023,SP,3533502,5142,1,0
2023,SP,3553609,5142,1,0
2021,SP,3513405,5142,26,0
2021,SP,3530508,5142,32,0
2022,SP,3504503,5142,29,0
2022,SP,3509502,5142,77,0
2022,SP,3502804,5142,33,0
2021,SP,3505500,5142,371,0
2023,SP,3515707,5142,74,0
2022,SP,3536208,5142,145,0
2022,SP,3510500,5142,44,0
2021,SP,3518859,5142,5,0
2021,SP,3503208,5142,120,0
2022,SP,3528304,5142,2,0
2022,SP,3520509,5142,29,0
2024,SP,3550308,5142,821,0
2022,SP,3550209,5142,6,0
2021,SP,3532157,5142,6,0
2022,SP,3503208,5142,113,0
2021,SP,3542602,5142,79,0
2022,SP,3506003,5142,4,0
2022,SP,3552403,5142,17,0
2022,SP,3503307,5142,8,0
2021,SP,3557105,5142,52,0
2021,SP,3527306,5142,4,0
2023,SP,3527603,5142,33,0
2024,SP,3557105,5142,50,0
2021,SP,3521101,5142,4,0
2024,SP,3551702,5142,16,0
2024,SP,3543402,5142,25,0
2024,SP,3551504,5142,32,0
2023,SP,3514403,5142,13,0
2024,SP,3539509,5142,1,0
2023,SP,3524204,5142,1,0
2022,SP,3512100,5142,12,0
2024,SP,3538709,5142,18,0
2024,SP,3506102,5142,53,0
2022,SP,3530508,5142,40,0
2021,SP,3543402,5142,22,0
2024,SP,3506508,5142,80,0
2022,SP,3530805,5142,16,0
2022,SP,3546603,5142,2,0
2022,SP,3515004,5142,4,0
2022,SP,3530607,5142,15,0
2021,SP,3507506,5142,47,0
2021,SP,3541406,5142,43,0
2021,SP,3525904,5142,4,0
