ano,mes,sigla_uf,id_municipio,quantidade_atendimentos,valor_total_aprovado
2022,3,SP,3552205,3065203,11565919.450000226
2022,3,SP,3549805,2844614,13027468.100000188
2022,3,SP,3518800,1450480,7536848.319999908
2022,3,SP,3504602,41212,115997.12000000002
2022,3,SP,3502200,29932,173115.19999999998
2022,3,SP,3515905,4335,27724.079999999987
2023,1,SP,3556909,33,0.0
2023,1,SP,3543238,1478,0.0
2023,2,SP,3541505,59731,201067.6599999995
2023,2,SP,3556206,119254,560214.6300000005
2023,2,SP,3503901,85305,381690.5100000004
2023,2,SP,3509502,4448856,21095724.21999883
2023,2,SP,3518701,340583,2578724.17
2023,2,SP,3518800,1684667,9197833.259999877
2023,2,SP,3509254,28627,88358.54
2023,2,SP,3502606,2359,15320.87
2023,2,SP,3536406,3601,22850.480000000032
2023,2,SP,3514924,797,5803.6500000000015
2022,7,SP,3521903,45036,38946.47000000003
2022,7,SP,3516705,76413,195501.55999999994
2022,7,SP,3556503,72105,445088.82999999996
2022,7,SP,3537602,119507,574746.5499999999
2022,7,SP,3535200,7169,65569.11
2022,7,SP,3509452,3082,22040.530000000002
2022,7,SP,3543238,2053,3300.0
2022,2,SP,3508108,50724,414014.7400000008
2022,2,SP,3535507,26006,136829.77000000002
2022,2,SP,3521002,36034,146070.06999999992
2022,2,SP,3508900,302,3961.5899999999997
2022,2,SP,3509908,12188,34947.19
2022,2,SP,3554607,112,1724.1599999999999
2022,2,SP,3535903,624,2970.0
2022,2,SP,3516507,21,0.0
2022,2,SP,3538600,11945,62994.640000000014
2023,4,SP,3552205,3280136,13775004.720000084
2023,4,SP,3547502,31482,130107.62999999998
2023,4,SP,3518701,516134,3077377.2399999844
2023,4,SP,3501301,15138,127039.68000000001
2023,4,SP,3526209,17887,14471.349999999993
2023,4,SP,3515350,20121,59594.26999999999
2023,4,SP,3531605,11188,1902.3599999999992
2022,9,SP,3534757,34846,44727.530000000006
2022,9,SP,3535309,48549,149509.1799999999
2022,9,SP,3523909,232436,2054612.9999999916
2022,9,SP,3513504,176634,1047075.6600000015
2022,9,SP,3543808,16712,44315.400000000045
2022,9,SP,3509601,910932,1173649.9100000008
2022,9,SP,3549706,68566,677015.5200000001
2022,9,SP,3532801,5683,22621.39
2022,9,SP,3521200,870,2979.59
2022,9,SP,3503703,10215,38059.89
2022,9,SP,3538105,9534,35072.26999999999
2021,5,SP,3524402,277284,2304691.4300000574
2021,5,SP,3509254,35724,99528.50999999995
2021,5,SP,3516408,479319,1557977.880000013
2021,5,SP,3516002,14802,24863.730000000003
2021,5,SP,3538006,164943,1505898.5200000103
2021,5,SP,3556404,47179,45694.75
2022,10,SP,3551108,25181,22068.610000000004
2022,10,SP,3557105,1131766,2720450.6500000097
2022,10,SP,3529005,1013965,5306730.75999999
2022,10,SP,3523206,24633,139191.38
2022,10,SP,3531407,12412,82150.79000000004
2022,10,SP,3554805,25088,119765.06999999999
2022,10,SP,3515400,5589,50941.42
2022,10,SP,3512100,8877,17253.710000000003
2022,10,SP,3503950,177,2646.0000000000005
2022,10,SP,3543253,322,2612.6800000000003
2022,10,SP,3524907,1644,16500.0
2022,6,SP,3516507,34,0.0
2023,9,SP,3552205,3562875,15146844.680000022
2023,9,SP,3533007,31450,103225.08
2023,9,SP,3548005,73722,295440.2299999991
2023,9,SP,3521002,33346,150139.25999999983
2023,9,SP,3533908,432511,466480.7699999972
2023,9,SP,3553708,54623,646096.100000001
2023,9,SP,3524600,22533,97234.31999999998
2023,9,SP,3547650,2688,14094.31
2021,5,SP,3554755,1,0.0
2022,4,SP,3516705,97125,238599.25999999995
2022,4,SP,3543105,4932,687.16
2022,4,SP,3506359,149080,614705.6000000001
2022,4,SP,3537909,38713,156267.14
2022,4,SP,3500204,1806,4139.719999999999
2022,4,SP,3535101,13726,5053.689999999996
2022,4,SP,3509403,9045,48748.73
2022,12,SP,3556404,29534,108295.59000000008
2022,12,SP,3512209,33407,185186.02000000002
2022,12,SP,3518503,40160,42170.67000000002
2022,12,SP,3531100,101239,507460.1700000023
2022,12,SP,3557154,9825,13176.30999999999
2022,12,SP,3541802,5067,3540.550000000001
2022,12,SP,3507456,3387,8448.69
2022,12,SP,3525508,12414,43324.3
2022,12,SP,3523701,3411,12920.520000000004
2022,12,SP,3504404,9464,14492.950000000003
2022,12,SP,3530003,3196,2585.2400000000002
2024,7,SP,3539509,80076,252734.32
2024,7,SP,3541307,55453,367023.02999999997
2024,7,SP,3542008,24853,30753.8
2024,7,SP,3520103,35620,172833.85999999993
2024,7,SP,3548104,10266,12428.209999999997
2024,7,SP,3549250,1652,2163.63
2024,7,SP,3508009,23181,132002.83000000002
2024,6,SP,3547304,444396,2395101.8900000006
2024,6,SP,3519071,362457,2266677.8900000006
2024,6,SP,3502200,36523,206822.17000000004
2024,6,SP,3523206,35876,204974.46
2024,6,SP,3542800,4659,44481.47
2024,6,SP,3514957,5653,2080.64
2024,10,SP,3553401,14725,68307.9
2024,10,SP,3554706,18905,100529.91
2024,10,SP,3501202,7149,11523.929999999998
2024,12,SP,3517208,10421,10903.78
2024,12,SP,3537909,27539,142731.02000000002
2024,12,SP,3515103,39621,196031.15000000002
2024,12,SP,3521150,2209,14837.109999999999
2024,12,SP,3540259,77,1947.0000000000007
2024,12,SP,3551207,21726,8428.199999999999
2024,7,SP,3504305,5233,15059.470000000001
2024,9,SP,3550407,120206,528372.7700000004
2024,9,SP,3504008,846249,2758467.7200000025
2024,9,SP,3509205,188445,1030458.2199999987
2024,9,SP,3538105,10622,46623.97
2024,9,SP,3548302,1560,7406.03
2024,9,SP,3554201,263,0.0
2024,8,SP,3543303,157893,1006558.539999995
2024,8,SP,3516903,6833,50455.15
2024,8,SP,3526506,11667,6386.17
2024,8,SP,3535507,47849,247694.04
2024,8,SP,3536208,94672,2583109.71
2024,8,SP,3543709,12624,18827.82
2024,8,SP,3512407,45360,215550.60000000003
2024,8,SP,3523503,16146,106587.82000000004
2024,5,SP,3502804,1393330,5831799.139999993
2024,5,SP,3545803,300692,1834424.3200000008
2024,5,SP,3540804,24735,160166.21
2024,5,SP,3501608,247084,2153536.2199999955
2024,5,SP,3545407,10691,65288.07999999999
2024,5,SP,3536109,3884,33431.15
2024,5,SP,3501400,8545,11627.369999999997
2024,11,SP,3531605,13342,2020.8900000000003
2024,11,SP,3552502,432138,3143042.2199999983
2024,11,SP,3534401,3557221,9362103.209999863
2024,11,SP,3508504,152454,778462.5999999999
2024,11,SP,3518305,54649,264365.26
2024,11,SP,3530904,6086,19559.18
2024,11,SP,3504909,14335,81680.21
2024,11,SP,3534807,2465,16276.05
2024,4,SP,3543402,3391924,18925039.239999723
2024,4,SP,3550506,8655,51817.17000000001
2024,4,SP,3510005,75127,406060.07999999996
2024,4,SP,3502705,17887,98951.48999999999
2024,4,SP,3520707,15167,57144.73
2024,4,SP,3509304,3087,21985.830000000005
2021,11,SP,3500303,52666,136442.09999999998
2021,11,SP,3518909,3259,964.2100000000003
2021,11,SP,3545308,47123,229091.96999999997
2021,11,SP,3510005,35981,185001.73
2021,11,SP,3526100,23547,90479.01
2021,11,SP,3515129,87,3450.0
2021,2,SP,3543303,72122,733608.1900000004
2021,2,SP,3552403,148786,1593150.6799999953
2021,2,SP,3531100,77736,397472.05999999953
2021,2,SP,3505302,15828,107201.39000000004
2021,2,SP,3525508,13922,38777.99
2021,2,SP,3514700,7849,20945.64
2021,2,SP,3549250,350,1232.1499999999996
2021,2,SP,3534807,7281,13629.690000000002
2021,2,SP,3525607,5644,11231.039999999999
2021,2,SP,3513850,37,0.0
2021,2,SP,3543238,1695,0.0
2021,2,SP,3526506,1105,0.0
2021,7,SP,3503802,23574,0.0
2021,7,SP,3520004,21232,55097.550000000054
2021,7,SP,3522505,251665,1544605.1599999995
2021,7,SP,3548708,1688778,6592234.789999802
2021,7,SP,3550704,54085,330379.1899999999
2021,7,SP,3515103,42266,133664.95
2021,7,SP,3548302,216,852.78
2021,7,SP,3524501,8113,107167.68
2021,7,SP,3540853,2805,57.42
2024,1,SP,3522703,75487,348205.16000000003
2024,1,SP,3522406,138328,1670020.4999999956
2024,1,SP,3542602,257870,968686.2699999991
2024,1,SP,3500758,13565,19335.699999999997
2024,1,SP,3550605,81212,430663.37
2024,1,SP,3531704,1946,0.0
2024,1,SP,3506805,19373,52452.11000000001
2024,1,SP,3545308,52318,249849.97000000003
2024,1,SP,3554755,724,7626.109999999996
2021,6,SP,3515509,101582,1121877.1500000004
2021,6,SP,3549102,1096967,2035845.1799999974
2021,6,SP,3507506,1260399,4696679.040000004
2021,6,SP,3550902,22699,75476.96
2021,6,SP,3536802,5662,2364.3099999999995
2021,6,SP,3531407,11505,65007.34999999999
2021,6,SP,3536109,8529,16043.169999999998
2021,6,SP,3544400,2454,0.0
2021,4,SP,3534609,26299,82107.98999999998
2021,4,SP,3542206,30287,232989.47999999992
2021,4,SP,3554508,17737,98133.77000000002
2021,4,SP,3514601,7221,9759.7
2021,4,SP,3517802,5770,11438.989999999998
2021,4,SP,3508207,2187,1514.14
2021,4,SP,3528858,6904,2574.3099999999986
2021,4,SP,3533809,1803,3328.7400000000007
2021,4,SP,3553658,4260,118.45
2021,4,SP,3548203,3950,19363.03
2022,1,SP,3508603,27249,122941.89000000001
2022,1,SP,3524303,116996,669500.9800000008
2022,1,SP,3546702,24739,38580.41999999999
2022,1,SP,3507803,42046,135359.40999999997
2022,1,SP,3506359,177098,772099.74
2022,1,SP,3501905,62687,821906.1300000004
2022,1,SP,3523602,37784,98653.05000000002
2022,1,SP,3512506,12621,2285.63
2022,1,SP,3522000,5569,17230.82
2022,1,SP,3521150,117,350.25
2023,3,SP,3524303,346037,1260370.2600000012
2023,3,SP,3548401,14746,18638.690000000035
2023,3,SP,3540705,60918,329548.30999999994
2023,3,SP,3540408,4359,10067.19
2023,3,SP,3555703,129,3450.0
2023,7,SP,3556602,14636,34248.74999999999
2023,7,SP,3540705,51530,284911.95
2023,7,SP,3520103,48483,184069.84000000008
2023,7,SP,3532843,1158,5826.299999999999
2023,10,SP,3517901,25996,64404.06
2023,10,SP,3531605,13621,2718.2900000000004
2023,10,SP,3518404,131576,1205218.050000001
2023,10,SP,3529005,1157547,6083731.249999948
2023,10,SP,3533601,8615,6640.380000000002
2023,10,SP,3542206,50179,353513.02
2023,10,SP,3511409,11519,77617.45000000001
2023,10,SP,3533007,28957,93990.65999999999
2023,10,SP,3532868,2945,15372.53
2023,10,SP,3553609,7027,46206.100000000006
2023,10,SP,3501103,4919,33235.15
2023,10,SP,3505401,5287,17446.81
2021,3,SP,3522208,218636,1378389.4900000007
2021,3,SP,3520400,115931,493831.35000000085
2021,3,SP,3508306,10476,6704.139999999996
2021,3,SP,3517505,28893,61743.14
2021,3,SP,3553708,60419,552297.5399999999
2021,3,SP,3500402,4514,10609.810000000001
2021,3,SP,3503703,5623,20047.009999999995
2023,12,SP,3518503,30028,39637.649999999994
2023,12,SP,3522000,10247,4610.95
2023,12,SP,3539509,62006,504253.47999999986
2023,12,SP,3504107,168039,1462272.2900000005
2023,12,SP,3537305,91917,431571.2800000001
2023,12,SP,3545704,9667,34656.000000000015
2023,12,SP,3501103,5333,37889.92
2023,12,SP,3504305,2389,8084.0599999999995
2023,12,SP,3536257,16297,25759.57
2021,9,SP,3516309,150657,1117497.2000000014
2021,9,SP,3536505,167204,849857.1900000006
2021,9,SP,3502754,36816,116605.96999999904
2021,9,SP,3502200,23714,133231.21000000002
2021,9,SP,3513108,24013,96689.94
2021,9,SP,3543204,5826,1093.15
2021,9,SP,3557303,15656,40201.22999999999
2021,9,SP,3509908,4902,3668.42
2021,9,SP,3500501,2927,27012.179999999997
2024,1,SP,3525805,74,350.0
2021,8,SP,3518503,39726,45464.96000000001
2021,8,SP,3519303,31190,117308.27999999997
2021,8,SP,3513702,34994,148809.02999999997
2021,8,SP,3536604,3428,16199.25
2021,8,SP,3532900,6081,32887.40000000001
2021,8,SP,3515806,2333,2221.5899999999992
2021,8,SP,3516804,730,2004.04
2024,2,SP,3543204,8740,1689.7700000000002
2024,2,SP,3543402,3016514,17302294.18999964
2024,2,SP,3507605,290067,3054753.740000001
2024,2,SP,3534302,20673,83913.27000000003
2024,2,SP,3532843,8369,28137.409999999996
2024,2,SP,3512209,40006,298712.1400000001
2024,2,SP,3551801,11137,51896.29999999998
2024,2,SP,3532207,12037,24085.43
2024,2,SP,3511300,3035,10349.08
2023,5,SP,3524006,147292,656869.369999986
2023,5,SP,3507605,303413,3533935.280000007
2023,5,SP,3540754,9161,18701.560000000038
2023,5,SP,3519105,5759,40784.19000000001
2023,5,SP,3523602,32169,65219.49000000037
2023,5,SP,3540200,35619,202830.00000000026
2023,5,SP,3515301,141,382.15999999999997
2023,1,SP,3509106,5478,689.39
2023,1,SP,3526704,228216,1287565.9300000016
2023,1,SP,3543303,136364,940741.8199999868
2023,1,SP,3531100,96270,522684.54999999923
2023,1,SP,3535101,20391,9649.390000000009
2023,1,SP,3522000,11661,6237.22
2021,1,SP,3501152,10648,59612.59
2021,1,SP,3523602,17120,0.0
2021,1,SP,3531209,9574,17475.71
2021,1,SP,3539608,283,988.4000000000001
2021,1,SP,3514007,614,3058.8
2021,1,SP,3530409,3310,209.68999999999997
2023,6,SP,3541406,1387188,6171437.85999997
2023,6,SP,3528502,142340,635725.2399999999
2023,6,SP,3552502,430035,2810683.1099999985
2023,6,SP,3517505,43455,100369.67999999998
2023,6,SP,3501608,236887,1861080.8999999957
2023,6,SP,3553005,45339,119012.87999999999
2024,6,SP,3528700,1252,0.0
2021,12,SP,3548005,70659,277303.3799999997
2021,12,SP,3552403,124820,1740184.0099999993
2021,12,SP,3544806,9799,11636.730000000018
2021,12,SP,3535705,12566,31406.07
2021,12,SP,3527306,64363,465919.47999999975
2021,12,SP,3541653,2152,14626.789999999999
2021,12,SP,3547601,29259,87431.34
2022,11,SP,3554003,181301,623011.1000000025
2022,11,SP,3522406,169575,1719078.6400000001
2022,11,SP,3509601,166583,1201739.3800000015
2022,11,SP,3506607,9552,26164.649999999994
2022,11,SP,3502507,57733,308534.13
2022,11,SP,3526209,23036,17498.29
2022,11,SP,3556107,37146,90072.62999999998
2022,11,SP,3528304,1821,10919.009999999998
2021,10,SP,3539509,48805,156413.2
2021,10,SP,3510005,35207,168588.59999999998
2021,10,SP,3511102,253047,2050165.7299999911
2021,10,SP,3502101,103383,710682.0199999979
2021,10,SP,3536604,2757,15480.789999999988
2021,10,SP,3547502,28390,127010.46000000008
2021,10,SP,3551801,3357,7257.35
2021,10,SP,3533205,30,0.0
2022,6,SP,3507506,1429690,5776478.029999993
2022,6,SP,3525904,582844,6297593.119999927
2022,6,SP,3515608,4231,20330.50000000003
2022,6,SP,3536802,5239,6045.749999999998
2022,6,SP,3531001,885,3603.84
2023,11,SP,3553807,58504,188777.6700000001
2023,11,SP,3509700,67803,189754.59
2023,11,SP,3518206,48206,137885.15999999965
2023,11,SP,3516408,532152,2294800.460000004
2023,11,SP,3552601,22761,33478.990000000005
2023,11,SP,3532207,141065,20656.33
2023,11,SP,3503356,1984,320.0
2023,11,SP,3531001,715,1906.13
2021,3,SP,3529658,3,0.0
2023,8,SP,3529302,88408,818869.8900000004
2023,8,SP,3535101,21864,11861.510000000013
2023,8,SP,3532827,19169,11139.82
2023,8,SP,3541059,2863,24904.0
2023,8,SP,3510906,89,890.0
2022,8,SP,3508405,106078,377665.88999999984
2022,8,SP,3546405,78232,369039.78000000084
2022,8,SP,3514809,11006,70331.15000000001
2022,8,SP,3547601,24539,86320.02000000002
2022,8,SP,3553906,547,9157.51
2022,8,SP,3532405,8312,50650.58999999999
2022,5,SP,3509700,58482,194237.11000000002
2022,5,SP,3537305,158316,583675.0100000021
2022,5,SP,3528007,31364,90694.83000000009
2022,5,SP,3551504,56787,379892.65
2022,5,SP,3504008,683431,1725867.5600000012
2022,5,SP,3519907,17885,49553.049999999996
2022,5,SP,3536570,179,2386.0499999999997
2022,5,SP,3536802,4201,2148.32
2022,5,SP,3501400,2463,4581.34
2022,3,SP,3525003,123857,626277.9000000003
2022,3,SP,3515707,168561,800409.2800000008
2022,3,SP,3532504,7251,24911.519999999986
2022,3,SP,3553609,6104,40224.639999999985
2022,3,SP,3552007,3776,30264.6
2022,3,SP,3541901,12830,60006.82000000001
2022,3,SP,3515608,3486,18664.850000000028
2022,3,SP,3549953,13861,68506.95
2022,3,SP,3535002,8665,24236.309999999954
2022,3,SP,3550001,1094,3408.28
2022,3,SP,3544509,261,3834.8099999999995
2022,3,SP,3543006,8180,34258.26
2022,3,SP,3549300,3598,0.0
2021,11,SP,3554953,80,0.0
2023,2,SP,3540754,11385,34035.21000000004
2023,2,SP,3517109,11044,8387.710000000003
2023,2,SP,3554607,198,3283.7500000000005
2023,2,SP,3525508,8901,9045.99
2021,1,SP,3510104,98,900.0
2022,5,SP,3543501,90,0.0
2022,7,SP,3521408,3268,9055.16
2022,7,SP,3534401,2741896,6242879.389999984
2022,7,SP,3508009,20311,89342.96000000006
2022,7,SP,3537701,10428,7838.769999999994
2022,7,SP,3544707,1306,5948.8
2022,7,SP,3525805,339,1393.3600000000001
2022,7,SP,3524204,15548,27434.19
2022,7,SP,3536406,3031,16559.250000000022
2022,7,SP,3529609,480,6344.24
2022,7,SP,3528205,1827,986.2800000000001
2022,7,SP,3528700,1515,0.0
2022,8,SP,3555307,8,0.0
2022,2,SP,3554102,958530,6265478.690000004
2022,2,SP,3518503,35384,41136.37
2022,2,SP,3502804,1098073,3974715.609999986
2022,2,SP,3537107,82299,376274.05999999994
2022,2,SP,3525102,88784,82540.38999999998
2022,2,SP,3534401,1879964,5651279.119999956
2022,2,SP,3537800,33609,144039.71000000002
2022,2,SP,3503950,154,636.23
2023,4,SP,3538709,2139709,6038238.309999916
2023,4,SP,3522505,303136,2180221.3699999927
2023,4,SP,3537602,177053,728062.5300000004
2023,4,SP,3556008,17428,49582.55000000002
2023,4,SP,3513900,69017,662400.8599999989
2023,4,SP,3509809,16217,8734.389999999998
2022,9,SP,3515004,289694,1245639.39
2022,9,SP,3535002,28550,40173.90999999997
2022,9,SP,3553104,5687,0.0
2022,9,SP,3541802,5436,3681.5099999999993
2022,9,SP,3516804,775,2149.61
2023,6,SP,3529658,6,0.0
2021,5,SP,3509502,4408246,16998909.54000094
2021,5,SP,3520301,23499,83607.50999999992
2021,5,SP,3539905,2918,16561.66999999999
2021,5,SP,3546801,41796,249021.19999999995
2021,5,SP,3518206,26411,53631.44000000004
2021,5,SP,3515202,7473,41442.22
2021,5,SP,3511300,10121,9383.94
2021,5,SP,3546009,4142,26836.86
2022,10,SP,3522703,59876,206120.8399999996
2022,10,SP,3506805,17287,49662.03999999999
2022,10,SP,3512704,8032,21305.07
2022,10,SP,3500105,82685,688132.6199999987
2022,10,SP,3529500,13772,8658.650000000018
2022,10,SP,3543808,15230,43092.840000000055
2022,10,SP,3532157,1871,3060.13
2022,2,SP,3513850,10,0.0
2023,9,SP,3511508,27642,152009.97999999992
2023,9,SP,3520301,13827,20462.470000000005
2023,9,SP,3504909,12082,76196.84000000007
2023,9,SP,3549607,8050,35978.849999999984
2023,9,SP,3528106,8901,52131.29000000006
2023,9,SP,3513850,2,0.0
2022,4,SP,3522406,160804,1663174.6099999968
2022,4,SP,3512407,40388,216542.6000000001
2022,4,SP,3510104,191,2212.3
2022,4,SP,3514007,1037,5275.09
2022,4,SP,3520707,6215,34893.91
2022,4,SP,3520608,384,1845.33
2022,4,SP,3553500,11530,42856.32000000001
2022,12,SP,3546603,76483,436286.4399999995
2022,12,SP,3522208,231985,1643372.1200000206
2022,12,SP,3534005,7953,1205.8400000000001
2022,12,SP,3555109,46013,99720.61999999995
2022,12,SP,3554409,3914,4693.629999999999
2022,12,SP,3500402,7544,13643.509999999998
2022,12,SP,3525409,1903,2657.0
2022,12,SP,3508900,267,1289.9999999999998
2021,5,SP,3500907,22,0.0
2024,7,SP,3510203,67395,269636.1499999999
2024,7,SP,3531100,66080,400068.30000000005
2024,7,SP,3512209,85014,421491.81
2024,7,SP,3545704,16079,46689.25
2024,6,SP,3551603,46679,134939.44
2024,6,SP,3506607,59642,67300.21999999999
2024,6,SP,3519204,11375,20899.07999999999
2024,6,SP,3514601,2194,20487.13
2024,6,SP,3512506,10085,3424.0199999999995
2024,6,SP,3547205,1414,13636.500000000004
2024,10,SP,3550902,33622,127651.56999999999
2024,10,SP,3518107,5476,42.1
2024,10,SP,3528403,52943,217267.57999999993
2024,10,SP,3541307,58897,388554.3599999999
2024,10,SP,3519105,11183,36736.79000000001
2024,12,SP,3537305,106416,512132.4200000007
2024,12,SP,3552106,9968,59970.02999999999
2024,12,SP,3523107,40526,822640.9900000003
2024,12,SP,3516606,15251,59049.88000000002
2024,9,SP,3541307,57873,360219.2199999999
2024,9,SP,3535309,66140,468742.09
2024,9,SP,3516903,7589,55203.670000000006
2024,9,SP,3538808,28254,152207.22
2024,9,SP,3553401,15360,54705.610000000015
2024,9,SP,3500808,2498,19030.750000000004
2024,9,SP,3515129,216,5924.049999999999
2024,9,SP,3520301,28276,104733.34000000001
2024,8,SP,3513108,38873,94075.72000000002
2024,8,SP,3540101,5661,2137.97
2024,8,SP,3540804,23055,148929.95999999996
2024,8,SP,3504206,29216,197231.94999999995
2024,8,SP,3506409,18204,45525.98000000001
2024,8,SP,3529104,1332,6486.8499999999985
2024,5,SP,3505500,1386596,13522602.379999902
2024,5,SP,3553807,66760,238728.88999999996
2024,5,SP,3540101,7933,1361.3899999999999
2024,5,SP,3545001,15536,95329.10000000002
2024,5,SP,3523701,6320,30558.609999999997
2024,5,SP,3540853,240,0.0
2024,5,SP,3521606,4187,3108.299999999999
2024,11,SP,3510401,75382,490135.56999999995
2024,11,SP,3512308,33354,113792.48000000003
2024,11,SP,3538907,11488,82602.52000000002
2024,11,SP,3542909,8703,11268.139999999998
2024,11,SP,3536570,307,4801.299999999999
2024,11,SP,3537206,9598,41753.83
2024,11,SP,3541703,24219,76341.43999999999
2024,11,SP,3543238,1413,1760.9800000000002
2024,11,SP,3509452,3315,25806.569999999996
2024,11,SP,3532306,856,3180.0
2024,11,SP,3549508,8277,0.0
2024,4,SP,3513009,343507,1359348.3900000004
2024,4,SP,3516705,124417,317288.77000000014
2024,4,SP,3507753,4496,3890.99
2024,4,SP,3537107,70586,161908.28999999995
2024,4,SP,3522901,34613,144028.46000000002
2024,4,SP,3546108,1855,9044.220000000001
2024,4,SP,3543303,205909,1135885.2099999958
2024,4,SP,3544608,12935,2458.1299999999997
2024,4,SP,3551801,11697,56590.00999999999
2024,4,SP,3521804,29258,51781.87
2024,4,SP,3509452,3931,33462.12
2021,11,SP,3554102,734216,5303225.22999997
2021,11,SP,3507001,89789,346806.5999999998
2021,11,SP,3517208,15887,5270.28
2021,11,SP,3541901,11601,44985.310000000005
2021,11,SP,3541059,1808,15063.12
2021,2,SP,3504701,373,0.0
2021,2,SP,3535903,14,0.0
2021,2,SP,3528601,7521,44858.270000000004
